title,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating,authors
"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2012.0,,,,,,1250031125,4.18,Louise Penny
"The Diamond Throne (The Elenium, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1989.0,,,,,,345367693,3.93,David Eddings
"Those Left Behind (Serenity, #1)",https://images.gr-assets.com/books/1403203994m/133765.jpg,,eng,,,2006.0,,,,,,1593074492,4.04,"Joss Whedon, Brett Matthews, Will Conrad"
Terms of Endearment,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1975.0,,,,,,075283455X,4.15,Larry McMurtry
"Kiss of the Night (Dark-Hunter, #4)",https://images.gr-assets.com/books/1348682795m/84142.jpg,,eng,,,2004.0,,,,,,074990741X,4.24,Sherrilyn Kenyon
The Wedding Girl,https://images.gr-assets.com/books/1320539465m/474634.jpg,,eng,,,1999.0,,,,,,552772275,3.47,Madeleine Wickham
He Chose the Nails,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2000.0,,,,,,849905702,4.37,Max Lucado
"Entice (Need, #3)",https://images.gr-assets.com/books/1305547585m/8069535.jpg,,en-GB,,,2010.0,,,,,,1408810441,4.03,Carrie Jones
"From Russia With Love (James Bond, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1957.0,,,,,,142002070,3.88,Ian Fleming
The Tortilla Curtain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1995.0,,,,,,014023828X,3.64,T.C. Boyle
"Darkest Mercy (Wicked Lovely, #5)",https://images.gr-assets.com/books/1278717537m/6368611.jpg,,en-US,,,2011.0,,,,,,61659258,4.11,Melissa Marr
Modern Lovers,https://images.gr-assets.com/books/1458657735m/27209486.jpg,,,,,2016.0,,,,,,159463467X,3.45,Emma Straub
"The Amazing Maurice and His Educated Rodents (Discworld, #28)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2001.0,,,,,,006001234X,4.04,Terry Pratchett
With the Old Breed: At Peleliu and Okinawa,https://images.gr-assets.com/books/1297640051m/771332.jpg,,en-US,,,1981.0,,,,,,195067142,4.4,"Eugene B. Sledge, Paul Fussell"
The Hundred Dresses,https://images.gr-assets.com/books/1476941110m/42369.jpg,,eng,,,1944.0,,,,,,152052607,4.07,"Eleanor Estes, Louis Slobodkin"
"Lost Lake (Lost Lake, #1)",https://images.gr-assets.com/books/1455574760m/13481275.jpg,,eng,,,2014.0,,,,,,125001980X,3.85,Sarah Addison Allen
The Last Runaway,https://images.gr-assets.com/books/1349448072m/15705011.jpg,,en-US,,,2013.0,,,,,,525952993,3.78,Tracy Chevalier
"Midnight Tides (The Malazan Book of the Fallen, #5)",https://images.gr-assets.com/books/1366996057m/345299.jpg,,eng,,,2004.0,,,,,,553813145,4.34,Steven Erikson
"The 100 (The 100, #1)",https://images.gr-assets.com/books/1377012321m/17332969.jpg,,eng,,,2013.0,,,,,,316234478,3.56,Kass Morgan
"Hades (Halo, #2)",https://images.gr-assets.com/books/1478985289m/9666812.jpg,,eng,,,2011.0,,,,,,312656270,3.97,Alexandra Adornetto
"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",https://images.gr-assets.com/books/1306252925m/156530.jpg,,eng,,,2004.0,,,,,,1401202012,4.22,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick"
Bear Snores On,https://images.gr-assets.com/books/1344390790m/867248.jpg,,en-US,,,2002.0,,,,,,689831870,4.25,"Karma Wilson, Jane Chapman"
"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",https://images.gr-assets.com/books/1492797634m/30253864.jpg,,eng,,,2016.0,,,,,,425285170,4.04,Lauren Graham
Memoirs of a Teenage Amnesiac,https://images.gr-assets.com/books/1317793286m/317282.jpg,,en-US,,,2007.0,,,,,,374349460,3.7,Gabrielle Zevin
"Salamandastron (Redwall, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1992.0,,,,,,142501522,4.05,"Brian Jacques, Gary Chalk"
Servant of the Bones,https://images.gr-assets.com/books/1312931293m/43805.jpg,,,,,1996.0,,,,,,963192566,3.7,Anne Rice
"Ironside (Modern Faerie Tales, #3)",https://images.gr-assets.com/books/1354844906m/283494.jpg,,,,,2007.0,,,,,,689868200,4.04,Holly Black
"Finnikin of the Rock (Lumatere Chronicles, #1)",https://images.gr-assets.com/books/1346007613m/4932435.jpg,,eng,,,2008.0,,,,,,670072818,3.93,Melina Marchetta
The Return of the Native  ,https://images.gr-assets.com/books/1403182613m/32650.jpg,,eng,,,1878.0,,,,,,037575718X,3.84,"Thomas Hardy, Alexander Theroux"
Micro,https://images.gr-assets.com/books/1314593813m/11660590.jpg,,eng,,,2011.0,,,,,,62094734,3.38,"Michael Crichton, Richard   Preston"
No Exit and Three Other Plays,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1947.0,,,,,,679725164,4.09,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel"
Foundation and Chaos (Second Foundation Trilogy #2),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1998.0,,,,,,1857237366,4.14,Greg Bear
Cover Her Face (Adam Dalgliesh #1),https://images.gr-assets.com/books/1298412294m/3832.jpg,,eng,,,1962.0,,,,,,743219570,3.94,P.D. James
"Supernaturally (Paranormalcy, #2)",https://images.gr-assets.com/books/1371926956m/8581936.jpg,,en-US,,,2011.0,,,,,,61985864,3.92,Kiersten White
"First King of Shannara (The Original Shannara Trilogy, #0)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1996.0,,,,,,1857236556,3.94,Terry Brooks
"Bury Your Dead (Chief Inspector Armand Gamache, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2010.0,,,,,,312377045,4.33,Louise Penny
"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2007.0,,,,,,316018953,3.91,Michael Connelly
The House of the Seven Gables,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1851.0,,,,,,393924769,3.45,"Nathaniel Hawthorne, Robert S. Levine"
"Rising Storm (Warriors, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2005.0,,,,,,60525630,4.38,Erin Hunter
Love Warrior,https://images.gr-assets.com/books/1473164102m/31845516.jpg,,en-US,,,2016.0,,,,,,1250128544,4.1,Glennon Doyle Melton
"The Brutal Telling (Chief Inspector Armand Gamache, #5)",https://images.gr-assets.com/books/1327952311m/6449551.jpg,,en-US,,,2009.0,,,,,,312377037,4.23,Louise Penny
"The Prisoner of Cell 25 (Michael Vey, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2011.0,,,,,,1451656505,4.19,Richard Paul Evans
The Souls of Black Folk,https://images.gr-assets.com/books/1309202855m/318742.jpg,,,,,1903.0,,,,,,014018998X,4.24,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert"
I Never Promised You a Rose Garden,https://images.gr-assets.com/books/1309209871m/45220.jpg,,eng,,,1964.0,,,,,,451160312,3.85,"Hannah  Green, Joanne Greenberg"
"The Crimson Crown (Seven Realms, #4)",https://images.gr-assets.com/books/1345041697m/8069828.jpg,,eng,,,2012.0,,,,,,1423144333,4.48,Cinda Williams Chima
The Castaways,https://images.gr-assets.com/books/1289792088m/6080822.jpg,,,,,2009.0,,,,,,316043893,3.69,Elin Hilderbrand
The Lover,https://images.gr-assets.com/books/1423329337m/275.jpg,,eng,,,1984.0,,,,,,375700528,3.76,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston"
"Eragon & Eldest (Inheritance, #1-2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2005.0,,,,,,375836586,4.27,Christopher Paolini
"Burn (Breathless, #3)",https://images.gr-assets.com/books/1359944814m/16033909.jpg,,eng,,,2013.0,,,,,,425267083,4.01,Maya Banks
The Power and the Glory,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1940.0,,,,,,142437301,3.99,"Graham Greene, John Updike"
Paula,https://images.gr-assets.com/books/1316284499m/24790.jpg,,spa,,,1994.0,,,,,,849759388X,4.07,Isabel Allende
"Lila (Gilead, #3)",https://images.gr-assets.com/books/1393645345m/20575411.jpg,,eng,,,2014.0,,,,,,374187614,3.9,Marilynne Robinson
"The Scions of Shannara (Heritage of Shannara, #1)",https://images.gr-assets.com/books/1429347355m/34988.jpg,,en-GB,,,1990.0,,,,,,1857230752,3.97,Terry Brooks
Behind the Scenes at the Museum,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1995.0,,,,,,312150601,3.94,Kate Atkinson
Sweetbitter,https://images.gr-assets.com/books/1448999786m/26192646.jpg,,eng,,,2016.0,,,,,,1101875941,3.28,Stephanie Danler
"Romancing Mister Bridgerton (Bridgertons, #4)",https://images.gr-assets.com/books/1274211494m/110384.jpg,,eng,,,2002.0,,,,,,380820846,4.2,Julia Quinn
Tangerine,https://images.gr-assets.com/books/1328875988m/89755.jpg,,eng,,,1997.0,,,,,,152057803,3.61,"Edward Bloor, Danny De Vito"
Hell House,https://images.gr-assets.com/books/1384259876m/33547.jpg,,eng,,,1971.0,,,,,,727860992,3.81,Richard Matheson
The Emperor's Children,https://images.gr-assets.com/books/1320497348m/3648.jpg,,,,,2006.0,,,,,,030726419X,2.93,Claire Messud
The Liar,https://images.gr-assets.com/books/1415980586m/23281906.jpg,,eng,,,2014.0,,,,,,399170863,3.95,Nora Roberts
"The Third Victim (Quincy & Rainie, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2001.0,,,,,,553578685,4.16,Lisa Gardner
"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",https://images.gr-assets.com/books/1457022523m/29154543.jpg,,eng,,,2016.0,,,,,,316225940,4.36,Michael Connelly
"Hell's Corner (Camel Club, #5)",https://images.gr-assets.com/books/1330171863m/8045080.jpg,,eng,,,2010.0,,,,,,230706150,4.1,David Baldacci
"Key of Valor (Key Trilogy, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2003.0,,,,,,515136530,4.1,Nora Roberts
Barbarians at the Gate: The Fall of RJR Nabisco,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1990.0,,,,,,60536357,4.22,"Bryan Burrough, John Helyar"
"Ancillary Sword (Imperial Radch, #2)",https://images.gr-assets.com/books/1413464739m/20706284.jpg,,eng,,,2014.0,,,,,,316246654,4.03,Ann Leckie
Franz Kafka's The Castle (Dramatization),https://images.gr-assets.com/books/1327873352m/17689.jpg,,eng,,,2003.0,,,,,,082221900X,4.07,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka"
"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2011.0,,,,,,312649614,3.97,"Catherynne M. Valente, Ana Juan"
"NYPD Red (NYPD Red, #1)",https://images.gr-assets.com/books/1379898888m/14781501.jpg,,,,,2012.0,,,,,,316224138,3.9,"James Patterson, Marshall Karp"
"The Book of the Dead (Pendergast, #7; Diogenes, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2006.0,,,,,,446576980,4.13,"Douglas Preston, Lincoln Child"
Er ist wieder da,https://images.gr-assets.com/books/1338925378m/14897790.jpg,,ger,,,2012.0,,,,,,3847905171,3.44,Timur Vermes
The Expats,https://images.gr-assets.com/books/1325641431m/12617758.jpg,,eng,,,2012.0,,,,,,307956350,3.42,Chris Pavone
"Bare Bones (Temperance Brennan, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2003.0,,,,,,074345300X,3.95,Kathy Reichs
Beautiful Day,https://images.gr-assets.com/books/1352225899m/16131025.jpg,,en-US,,,2013.0,,,,,,316099783,3.75,Elin Hilderbrand
"The Indwelling (Left Behind, #7)",https://images.gr-assets.com/books/1406508233m/85958.jpg,,en-US,,,2000.0,,,,,,842329293,3.97,"Tim LaHaye, Jerry B. Jenkins"
"Dexter in the Dark (Dexter, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2006.0,,,,,,385518331,3.49,Jeff Lindsay
The Glass Bead Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1943.0,,,,,,312278497,4.11,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski"
The Yellow Birds,https://images.gr-assets.com/books/1346188518m/13366259.jpg,,eng,,,2012.0,,,,,,316219363,3.74,Kevin Powers
Just One Look,https://images.gr-assets.com/books/1309286625m/85418.jpg,,eng,,,2004.0,,,,,,451213203,4.0,Harlan Coben
"My Family and Other Animals (Corfu Trilogy, #1)",https://images.gr-assets.com/books/1327885239m/48132.jpg,,en-US,,,1956.0,,,,,,142004413,4.27,"Gerald Durrell, Helma Lapiņa"
Back Roads,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1999.0,,,,,,451212452,3.72,Tawni O'Dell
Cathedral,https://images.gr-assets.com/books/1421615759m/11449.jpg,,eng,,,1983.0,,,,,,679723692,4.3,Raymond Carver
The Body,https://images.gr-assets.com/books/1328182521m/11574.jpg,,eng,,,1982.0,,,,,,582418178,4.26,"Stephen King, Robin A.H. Waterfield"
A Million Miles in a Thousand Years: What I Learned While Editing My Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2009.0,,,,,,785213066,4.18,Donald Miller
"Eona: The Last Dragoneye (Eon, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2011.0,,,,,,670063118,4.12,Alison Goodman
"Eight Cousins (Eight Cousins, #1)",https://images.gr-assets.com/books/1328864060m/14570.jpg,,eng,,,1874.0,,,,,,486455599,4.02,Louisa May Alcott
Chicken Soup with Rice: A Book of Months (The Nutshell Library),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1962.0,,,,,,006443253X,4.25,Maurice Sendak
"R is for Ricochet (Kinsey Millhone, #18)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2004.0,,,,,,425203867,3.96,Sue Grafton
Diary of a Worm,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1996.0,,,,,,006000150X,4.19,"Doreen Cronin, Harry Bliss"
"The Grey King (The Dark Is Rising, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1975.0,,,,,,1416949674,4.18,Susan Cooper
"Hunted (The Iron Druid Chronicles, #6)",https://images.gr-assets.com/books/1358135117m/16071748.jpg,,eng,,,2013.0,,,,,,345533631,4.3,Kevin Hearne
The Complete Novels,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1813.0,,,,,,140259449,4.55,Jane Austen
The Book of Strange New Things,https://images.gr-assets.com/books/1394824754m/20697435.jpg,,eng,,,2014.0,,,,,,055341884X,3.66,Michel Faber
Epic Fail,https://images.gr-assets.com/books/1293626043m/9266776.jpg,,en-US,,,2011.0,,,,,,61921262,3.73,Claire LaZebnik
"A Caress of Twilight (Merry Gentry, #2)",https://images.gr-assets.com/books/1327877187m/30240.jpg,,en-US,,,2002.0,,,,,,345478169,4.05,Laurell K. Hamilton
The Manchurian Candidate (Movie Tie-In Edition),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1959.0,,,,,,743482972,4.09,Richard Condon
"Fudge-a-Mania (Fudge, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1990.0,,,,,,425193829,3.99,Judy Blume
"Nevermore (Maximum Ride, #8)",https://images.gr-assets.com/books/1328150920m/11946245.jpg,,eng,,,2012.0,,,,,,316101842,3.88,James Patterson
Operating Instructions: A Journal of My Son's First Year,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1993.0,,,,,,1400079098,4.18,Anne Lamott
Pale Blue Dot: A Vision of the Human Future in Space,https://images.gr-assets.com/books/1500191671m/61663.jpg,,eng,,,1994.0,,,,,,345376595,4.32,"Carl Sagan, Ann Druyan"
The Irresistible Revolution: Living as an Ordinary Radical,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2006.0,,,,,,310266300,4.07,Shane Claiborne
"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",https://images.gr-assets.com/books/1328763686m/2251306.jpg,,,,,2008.0,,,,,,979777704,4.0,John Medina
"The Pilgrims of Rayne (Pendragon, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2007.0,,,,,,1416914161,4.14,D.J. MacHale
The Hundred-Foot Journey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2008.0,,,,,,1439165645,3.54,Richard C. Morais
Scorpia Rising (Alex Rider #9),https://images.gr-assets.com/books/1417405144m/8435445.jpg,,eng,,,2011.0,,,,,,399250573,4.29,Anthony Horowitz
"Big Nate: In a Class by Himself (Big Nate Novels, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2010.0,,,,,,61944343,4.16,Lincoln Peirce
"Forever Princess (The Princess Diaries, #10)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2008.0,,,,,,61232920,4.08,Meg Cabot
The Melancholy Death of Oyster Boy and Other Stories,https://images.gr-assets.com/books/1338646527m/519112.jpg,,en-US,,,1997.0,,,,,,688156819,4.13,Tim Burton
"Breath, Eyes, Memory",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1994.0,,,,,,037570504X,3.86,Edwidge Danticat
Journey to the End of the Night,https://images.gr-assets.com/books/1462934409m/12395.jpg,,eng,,,1932.0,,,,,,811216543,4.25,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann"
The Humans,https://images.gr-assets.com/books/1353739654m/16130537.jpg,,eng,,,2013.0,,,,,,1476727910,4.07,Matt Haig
"Crocodile Tears (Alex Rider, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2009.0,,,,,,399250565,4.18,Anthony Horowitz
For Women Only: What You Need to Know about the Inner Lives of Men,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2004.0,,,,,,1590523172,4.06,Shaunti Feldhahn
"Seize the Night (Moonlight Bay, #2)",https://images.gr-assets.com/books/1382311797m/21362.jpg,,eng,,,1998.0,,,,,,553479016,4.07,"Dean Koontz, Keith Szarabajka"
A Quick Bite (Argeneau #1),https://images.gr-assets.com/books/1410129015m/38568.jpg,,en-US,,,2005.0,,,,,,60773758,3.91,Lynsay Sands
"Key of Knowledge (Key Trilogy, #2)",https://images.gr-assets.com/books/1282136458m/248682.jpg,,eng,,,2003.0,,,,,,739439065,4.09,Nora Roberts
"Ice Station (Shane Schofield, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1998.0,,,,,,312971230,4.1,Matthew Reilly
A Dangerous Fortune,https://images.gr-assets.com/books/1387637715m/825508.jpg,,eng,,,1993.0,,,,,,440217490,3.99,Ken Follett
The Well of Lost Plots (Thursday Next #3),https://images.gr-assets.com/books/1304713470m/27001.jpg,,eng,,,2003.0,,,,,,143034359,4.09,Jasper Fforde
The Wealth of Nations,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1776.0,,,,,,553585975,3.87,Adam Smith
Canada,https://images.gr-assets.com/books/1327927048m/12872236.jpg,,eng,,,2012.0,,,,,,61692042,3.49,Richard Ford
"The Big Over Easy (Nursery Crime, #1)",https://images.gr-assets.com/books/1432412758m/6628.jpg,,en-US,,,2005.0,,,,,,143037234,3.92,Jasper Fforde
"The Seeing Stone (The Spiderwick Chronicles, #2)",https://images.gr-assets.com/books/1358701671m/519048.jpg,,eng,,,2000.0,,,,,,689859376,3.87,"Holly Black, Tony DiTerlizzi"
"Stalingrad: The Fateful Siege, 1942–1943",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1998.0,,,,,,140284583,4.29,Antony Beevor
"Beast Master, Vol. 1 (Beast Master, #1)",https://images.gr-assets.com/books/1256593259m/6419566.jpg,,en-US,,,2001.0,,,,,,1421532018,4.21,Kyousuke Motomi
"Giggle, Giggle, Quack",https://images.gr-assets.com/books/1408923126m/191170.jpg,,en-US,,,2002.0,,,,,,743490096,4.19,"Doreen Cronin, Betsy Lewin"
West with the Night,https://images.gr-assets.com/books/1368204688m/1624.jpg,,en-US,,,1942.0,,,,,,865471185,4.18,Beryl Markham
The Cellist of Sarajevo,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2008.0,,,,,,1594489866,4.02,Steven Galloway
